229, 140, 33
148, 90, 24

227, 133, 39
146, 86,  25

182, 97, 71 
117, 63, 46

180, 136, 123
117, 88, 79

128, 61, 45
87,  39, 30

172, 144, 142
110, 91, 89

88, 43, 38
57, 27, 27

79, 47, 41
50, 29, 25

176, 113, 96
114, 74, 58

230, 137, 40
148, 88, 25

207, 105, 42
135, 68, 27

217, 116, 35
141, 75, 24

135, 66, 48
87, 42, 32

111, 57, 46
70,  38, 32

123, 104, 102
80, 64, 61

73, 32, 30
50, 20, 18
